,client_id,Frequency7,Items7,Monetary7
102,020867055fe82567fdb55d83f2df0396,1,19,1798.0
103,020c24612987516347ae4260223dd37a,4,42,5875.0
104,020cb267efc9f9241e864a5f5cf543a1,6,21,5036.0
105,020ed5ebfb90736a161be5b87b3dba18,2,12,3345.0
106,020f42919d1c1ec1b25fb9f52b9dd450,1,45,7531.0
107,0223d0c02da8b9139e221af0be109357,2,38,4380.18
108,02355eb3ae8b3cd4e8d7e982b05649f8,2,43,3610.01
109,0238eb5988ff4bfabef1cb91012122ca,3,13,1218.38
110,02401e2bd2a6bbd0b4e12573505dfb28,2,9,1828.0
111,0242b5dc8863bc96b0f2c3fcf29560c1,1,8,1144.0
112,0246920723e86b486570ee973f5fe201,1,7,520.0
113,025035ff88b9b65005cc7c01a48474ff,3,37,5272.0
114,0257801aaf0e465b24bcdef3d794dd8d,2,27,6190.0
115,0258b29516774c968a1df059e830dc80,2,19,2481.0
116,025938d08e182e9ad5bea2f423453852,4,67,8835.0
117,02624eecf3336849aa148dce63fdb0f5,1,18,1235.02
118,02624f30b2bfd8f4a73f84b6972d4ecd,2,21,2737.0099999999998
119,0265ee77596f5389ce8b0fcd91ac9818,2,30,4485.07
120,02688c99a6d4cb128b405e110029dfa3,2,95,14408.0
121,026bf97a01900966ef71d8684e8dedb3,3,32,4879.0
122,026faf79e90543991ec12b9012509a12,3,34,2529.0
123,027867eae02110a581f0e56671af53fe,3,20,5144.84
124,0278ec6fa59b09f0f0f36643a28e83c4,1,6,499.0
125,027bc6b116bdbfa00e051306b9d2f407,1,4,768.0
126,027cc3bacd8cf2a505453d46f235f1d7,2,10,615.0
127,027e463efa2a413308421e251ad008ef,2,7,723.0
128,02839c6c0c118455bc8a66e5b083d033,1,1,209.0
129,029db71d2f86a3560915e146066bec9c,1,1,499.0
130,02a7614938964b61579b8fe98a74dadf,1,24,3515.04
131,02b322b60fcd8b3c13ae39b60d904379,2,2,816.0
132,02bab8696f36a4ee7acf4cd9837fbe0c,2,13,1160.0
133,02c017695eeb8be603a1153af96c2ec9,2,21,2190.0
134,02c5b22557cbcd816982f222870fc00c,5,51,5134.0
135,02cf0e7680da5ed73946ecb8bbe59dd9,10,94,12225.2
136,02cf1f4e9360a997b580993216308fca,1,7,422.0
137,02d5057b884e6d12c2dc20ba5f2f35b7,3,9,1263.0
138,02d59ffe065c2f1b25ed63623c0d03d5,1,8,2728.09
139,02d70f3ea50b952cd1d79efcd32f6ce6,3,121,10411.0
140,02e581751521dbde156f1203a88a7363,1,5,343.0
141,02e62b440f2ce2402d6f0139a87beda8,1,9,811.0
142,02eb41c7dbea3e5908b8befc5fc2240b,3,45,10066.0
143,02f6e6b662d5eabb7c5063f1c2b61262,3,6,933.0
144,02f8a2850588aeedb067e08ba66fb2d6,1,5,362.0
145,02f9284ff99429ea47f3f13a94132a71,1,25,2398.0
146,02fa931b33257f44558313a0cd0ec524,2,22,2860.0
147,03076d0ece19f29598fa671e52484eeb,1,50,4818.0
148,031419657fbeb511d3fb17fbc95b9c27,1,3,529.0
149,03222d5df2cdaf54b8d06e8ea02f5ecc,1,6,411.0
150,03261339b5899d8f341a614f0185221d,1,48,6109.09
151,0328f2758c552e185f103b12248de350,2,12,787.02
152,032d809d274ff0445e30c436b0641afd,1,3,61.0
153,032f38022e316d2a18eb10e789e9bb0d,2,16,4149.0
154,032fbf1576cde0cf574770e27591af38,3,6,1639.42
155,034667c43a19d2f007fc0cefbf9f4803,1,32,3208.06
156,03557984bf9a5e2baae8544428a34961,3,14,3038.0
157,035588a45a6ff1150d8a69429a0572be,5,141,25530.66
158,0358609aeff06fbbb02a0849ab186dcb,2,2,836.0
159,035ad6e0084d1f23086a2cbe78dcc196,3,46,2402.5099999999998
160,0360224e7f9f7b62af488858b5d9a1a9,1,26,3788.0
161,0368775f6ec388487ddd099dffb7cddc,1,9,408.0
162,036ff3d0b3db02f8b6fcf497e2d6d063,1,29,2934.0
163,037352d84a50bbc4180e290d18b157b1,2,28,3210.0
164,03748a65dd16be9fe326f009f763688d,2,31,2944.0
165,039830c3f9816754b1104e8a9757efbb,2,7,958.0
166,039beec79a47ef021c356d8b7bff7068,3,78,17654.940000000002
167,039ca3878f3f925cc1af52c1c9cccdd5,1,6,1181.0
168,03a77cb5b0ca85dfd993738823fc581a,4,79,10777.99
169,03b225ea30d311ae3cbdd0c90fb13b33,1,10,1531.0
170,03b2d2dddb3e2bc49dc93b03cd4656ec,2,8,1970.0
171,03b453a29f4b220b4e694f6e131786f3,1,4,931.0
172,03bde5ac9b02b75ddfce22c4eec7671f,1,3,116.0
173,03c1927f544ba357b259e4d5f69ebee9,1,7,622.0
174,03c52e36e15da916c294c26dd60de816,2,21,1369.39
175,03c6679bc1dc12f7af03795dc8285dae,3,8,427.0
176,03c6fe7ee592db41a00e57b459d2fb7a,4,64,10958.43
177,03cd62513d14e9249742a2547845a7b2,2,4,240.0
178,03ce1d1e7b40f3d76b90b6fb94e16864,4,42,1771.0
179,03cec55575bc49f10328d785ad8515bc,2,37,4177.0
180,03daec38fc0dc01b74d441b62ae4e427,2,27,3669.0
181,03dca6fdf620f651be49bd0320bc6ae4,3,59,8309.0
182,03e2dd8ec9e4198a842de687407f1760,2,23,2869.0
183,03e4b8212766aa4eb0b5187867e57966,4,91,13486.0
184,03e5d480005cf3b2f9249a0c3c0ae3bf,3,12,1261.0
185,03e6aa73ee8c8ad47595236a9833f986,1,8,806.0
186,03e8a23b1f360fe09edafc454bcfbfea,7,39,2755.0
187,03e8fc73db23766da13346445156b9b0,2,17,3343.0
188,03ea37ec9cab33f24b2d4c493f3e0879,2,35,6697.84
189,03eef42fd4ac2e8b41ed8cee943524fc,9,125,16047.08
190,03ff4a1190939ff9cb457a83b093b89b,2,10,646.0
191,040d6670c14f0ff93c6cf03b95537f34,1,17,2735.0
192,040e5b93a1145b54597b26ce200a475b,1,11,1704.0
193,041852b785b1c82150cb4621281df182,2,13,801.0
194,042086f604002ea406813160dad69c95,3,27,3391.0
195,04232e847ff77c61ce9af622fa673b8d,1,16,2218.0
196,043028817219a7b3544e168b290ae1c8,2,20,1495.0
197,0431c9d8b4278728c0c5240ff986fed6,3,41,2889.0
198,043511072bde97c1682dac30b3e47835,5,79,6911.07
199,04365ea45ece7b57d0b484b2019d14eb,1,6,497.0
200,043ca35bf9b93db4852f20dac9233aca,2,23,2599.0
201,043ebf8b5eabd577edc5695c9979b3b2,1,13,1011.0
202,044014d8ffcf854c88dd73cc36860052,1,4,441.0
203,044728eab902b55f6eacc521147904de,1,4,253.01000000000002
204,0456d9be0a615539dce68413078b199d,1,7,813.0
205,045c730db7b783fa659a1408f9fad943,1,8,2204.22
206,0460d26b89829d2c9b757837c376db72,1,15,1546.0
207,046e70fca72a2a98a3368265b9498f83,1,8,634.0
208,0472f1302bc903a10be73a82bdabfb8b,7,179,38347.31
209,047484578d6e9dddddde7e2b65e8a519,1,5,648.0
210,0476e740b63e4626069de616100c8aeb,6,55,9243.0
211,04783b95c1fbf3feff776f457ea7ffb7,1,23,3884.0
212,047fdcc0d99b156bb7abc254bca8b469,1,3,531.0
213,0484bced3c4bcfefa0fa90ae2eeea990,2,13,2152.01
214,0485e16918ec2fd293cce196ae7946cc,2,19,2143.0
215,0489ab71acf12e40ba73d2645ccef372,2,21,3713.0
216,048d5205375c84db0337c34181cd40d9,4,5,257.0
217,0496f84bcebe72c1f30550e86fc20a6b,5,66,8263.0
218,049afb0284d1fe17d2c6fc5e84dd325c,2,39,4629.3
219,049edfb10811ebbec2be522eed0994f2,4,72,16542.05
220,049f0b75f8680610b2d2c9954d6be5ed,1,8,813.0
221,04a04e823f789933a200b5df88236d77,1,6,548.0
222,04a48b35681b14ff21a8210f8cb4e3f4,3,17,3816.0
223,04a5a5965020e887b8d62ad08be1da1f,1,4,223.0
224,04acbbe65475397d9ad40dad2109004d,2,50,5367.0
225,04b8d704a929191e9d2f84e6e49d1700,3,8,1208.0
226,04ba6e284eaf39fff0ed09efe6b744de,1,7,678.0
227,04cd4d40ed4dbd1e30a84f54fe9f5af7,2,5,300.0
228,04ce0fc5511af18975aa1898676a249d,1,52,4634.0
229,04ce8c2c4e6e3d0dfc9eb8960ee0fad1,1,15,3575.04
230,04dad8582d7d84de6f315303a5e9fb6d,1,7,1722.95
231,04dbfe64960c4350e7d4fbe90fc2734f,3,3,457.46
232,04deae685bd9103049a629f7372277c6,1,3,415.0
233,04e5bd9445cbe88315d3dda2f0ce36cf,1,7,756.0
234,04e87e32ab7660fc90134c5dcfa4351c,5,56,5765.3099999999995
235,04eb211c262e0acf25ddf03db96f6481,1,11,749.0
236,04f3e43749cb5690a275f9859c0d1f2b,2,10,690.0
237,04f47583d51019a257d6054d517923a1,2,20,2192.07
238,04f5ec535d69ab0547a068aa4c4ad10b,2,41,2696.0
239,04fcdc7df7b5dc195d54366c25326a26,1,19,3693.0
240,05075d51abdffda3a44fb0d09d4835d3,4,28,2692.0
241,05076644a49b1ab9a8115bdf88363b0c,2,10,657.0
242,050f38a229fc74bbc3412bdfb9b65acf,1,29,3811.0
243,050f44ed5a64a68629832342c9f5c284,1,17,1942.0
244,051d4e93558de4e0770c53565f8da03a,1,15,894.0
245,0523f49ec84d448fc518c11a86ffc4c5,2,10,3369.0
246,052426e5c14a8e5f52a3c8cf258001c6,2,11,1970.0
247,052d445164d1c95e1adf7cc739d64cf0,2,3,942.0
248,053310c0201c4cbeee97433f3ee63983,2,3,342.0
249,053dca2bcc413e05d761a111156b3a0e,1,6,644.0
250,054677f3f1786e7c2ba4556df387c46c,5,109,12824.47
251,054778d244e840995a260338d81da9af,5,31,2126.05
252,054a1aaa2400a75cf7190919c14ed1c2,1,61,11053.0
253,054c54b45a87901e896ef545a795f388,1,12,1988.0
254,054cf54df07358b1ddeec0657bd0ae9a,1,37,5328.0
255,054eba115be35a50ae515ad77cbb5cfd,3,36,7786.86
256,054f1f6210c1f891be1a00bd58428472,1,4,309.0
257,0550fc5ca9d5d5778cb8159fb0c28622,2,28,5301.0
258,055273abfce14f90fc547fcc71ed7a07,4,23,2564.02
259,0557f7aef21452c2768647ca2a9d63bb,2,31,1787.0
260,0563fda3fe3e1d06e503c3b84377e3f8,2,7,790.0
261,05665bde6e58e9c70fe52cac916b0669,1,22,8942.0
262,056bb11d9341c29e18cc01abbdf2657f,1,4,1367.0
263,05707ea96bccfe3a8dfb8e21298a1d2f,1,6,504.03000000000003
264,057a6eb61ef64dd02a9a6ee518c962d3,3,14,1012.74
265,057e9cebd933a6746f7b34be343ab9c1,4,32,2645.0
266,05828318c9cd58e49c401f87a9222cf2,1,9,895.0
267,0594ea8d7aea4d520f9b34a7f5c5e5da,5,53,7173.3
268,05982a6605eb76372e3e2374b9c1bf3a,1,17,2844.0
269,05a2af495b0659ce7b5d456b516f6f46,1,8,848.0
270,05a91d72c7817099c64f9b991a9fb1a2,1,11,1458.0
271,05a9c4556adf43cdf22070a02394b7b4,4,9,771.02
272,05ac5fa268c33e7a9305499a1a7c8ab6,2,19,2321.0299999999997
273,05bce0e63c7f14bc670782e433f959c6,1,14,2739.0
274,05c644a7af0cc7c7e4a08761864858be,2,13,2679.0
275,05cebec20b345cc486b61603e844d7e0,4,40,4608.08
276,05ced75a0be051a7ce8a0da2c539d6ff,2,16,2227.0
277,05d7c73e1b6f689f8334fdefcc8d3670,1,40,2678.0
278,05d820c0503da28d9f679fb6c3e8cdd5,2,25,2790.03
279,05d8f3b762ea5480d246e9a8ce0ba345,3,108,18773.0
280,05e3513d712dda4dfcabb09e3d802604,2,26,3082.0
281,05e3ae367b8bc2a7e55825f515091948,7,135,18933.0
282,0606335176d8ba9b6994b5c9fd0cc461,3,16,772.0
283,06072900a098a8faf4a243ba41010ba0,3,72,6742.63
284,060d5a22f857b862bc88250451b838be,1,10,2938.27
285,060e7493572e75487edbc18c69e0a477,2,14,4592.05
286,061014032573c9b3858b057bb0ea6a28,2,54,8221.0
287,0612a8931f78906ecf53cbabbb553625,3,24,7943.0
288,06137f219779b53a5fb5871b326c3930,2,132,16491.84
289,061386952f261875b5febbd7b750e4a8,1,8,800.0
290,061ddeb341c7e8fb41869b8f4ba754dd,3,10,3276.0
291,061faad0e0c71ad20ce79e6d4570102c,1,78,6439.0
292,06209b30b7bf63e580536e5f10646230,1,29,3486.0
293,0622d0a269e195c97c06cc0a8bba2b1e,4,24,2881.0
294,062a79240fca88eeec53ab3e6be0daf9,1,21,1540.0
295,062acd63884f4542bb07c40da0a79dc8,4,19,2861.0
296,0631d50e4c7ca2f98fd5b30172e04949,5,108,8537.12
297,063215d1b01ab0418927a7eda6b216cd,1,1,118.0
298,06395625062d439dcac9df680163e8d5,4,10,1271.0
299,06426c3ee307c9e066e3c976cc09b6aa,1,15,1769.0
300,064a91099740f2983329aca438b7def8,1,26,4181.03
301,06567f0626f5ddda2bd9ad7dcb6092e2,2,35,4247.0
302,065885848071b69eac5909ba4982f709,4,11,486.34
303,065a3df0ff3939357779609bb4a3723e,1,18,1153.0
304,06749c8efffaf023c6faf1b4ce9ffc67,5,113,13471.960000000001
305,0674d7913755fc723336628e824143df,5,44,8269.0
306,067f71128d07021e4a1329cd938c8c8d,2,17,1562.0
307,0682449d65bdb7ecc14b89db25bd7ed8,8,64,4027.0
308,06839a93abc8119faa0e1e69c4728c48,2,24,894.0
309,0688e8985ac28b4f922cdf2fea04f2b2,3,17,3782.16
310,0689acea74adc3d5e04dedd6cd600e48,1,13,3104.0
311,069078e05120d823875f34a16604b000,1,12,1043.08
312,06935a02fee3eeb9b1bfc1058f8d456d,2,29,2944.5
313,0694968392f19bfd2bf105d88db3f8ef,1,2,187.04
314,069af58f7c7cca5c8f886e04cfebf717,3,7,306.0
315,069cdfa3394e975fba7f964fd5133b84,3,41,6738.0
316,069f50072077e7242fe0c1c32c591e29,2,19,1663.31
317,06a3d3d4a73d891c1ddb71df6bf871eb,1,4,197.0
318,06a52c4ea08bc95627232a2d47584b66,2,21,2613.0
319,06a6dd0317f1c7e34d718657138fada3,3,22,2313.0
320,06b7ab02210dccff0bb0d75fad4d597f,1,16,5270.3
321,06b874a5bb859664f5738b04d61240bc,2,16,1661.0
322,06bc7765b2e168f9ff7dd2f7f32c09a6,1,4,540.0
323,06be6e93fcc689f8f9968d2227757381,4,149,22222.04
324,06c07be2b23f3c76773a219e815d12c4,2,41,6238.0
325,06c1aa7128ccc0d950c437f24ccc01ce,2,12,1472.53
326,06c7416db4ba543adc3dff1502c29e77,3,17,1320.0
327,06c9ce7506967fe01ffadfb1b09273e9,2,49,5555.61
328,06cd2920eb1477fd59528df74e6ed082,6,64,6574.04
329,06d08861b87bf1b44a1e0ca72abd1933,2,18,795.0
330,06d5300336739b6a2ac9abecb6a7fb81,2,41,3179.0
331,06d7f6d488165dac5d7cc876ecb63c0d,5,110,19550.8
332,06db27c74e681f3881e86bc08c270e01,1,6,3281.0
333,06e3bef4c3ba432a5bdeb8337710f54e,2,27,3560.0
334,06e9cf9e1509431ec7b5a219a24cf9d3,1,2,52.0
335,06ed4edd015d0a6109769d234a38987c,4,23,7466.0
336,06f131936a91a761d47447dee1df4115,2,49,5884.66
337,06f7cd8cf1146136f67d9bab56a0e90e,1,13,1144.0
338,06fd26ccc8c313d7090aeb93753be3c8,1,9,1038.0
339,070615ed3d026f28aa217c2dd879ca9f,2,24,3630.0
340,07077a021a72b6a3a50e05c8e71823f1,6,84,11690.0
341,070996c3961d9cf2d8d2fdf3e990e2b1,2,2,42.0
342,07149cc85f5f8555828c50e561d25484,1,14,2904.0299999999997
343,071c830325bbae8e2052afcc98a85633,5,78,6762.79
344,07297ce927f2cc6a3bc47ec625120906,1,7,1077.0
345,072f0bdcba7bc512734a34d90e5161a2,4,27,1924.0
346,07325b5566fc7c367da310e06dd58caf,2,21,2536.0
347,073817c3c6b216b49fe344c9e57aeb5d,4,37,3188.16
348,07413a383d825d9966706cc3ae59b297,3,23,2771.19
349,074c5123244b187f12e1adfa5360ad54,1,10,851.0
350,075111540b5c6345f6cd084b6305df0f,1,9,659.0
351,0753f81eb9e59de5d99136c1f568db48,1,1,22.0
352,07564a2286662d89393f3f4492ffb2c2,2,20,1924.0
353,07588bea2a4caedc56ee943bd23ade50,1,1,1399.0
354,076478e50326234eacb16e016624f48c,2,6,2072.0
355,0767446b70da0afd050851a4a2a6551d,3,73,8154.01
356,076846709a45a7ae3d78158a6a031279,1,11,3161.14
357,076ae3713e80d4746fec2ee31651c9de,1,15,2203.7
358,076d02e291e0bc83b8161ca0367f1935,1,5,477.0
359,076dd713ec73bdcff6d936a3c9766068,1,13,743.0
360,07717fa77170a81ea9003856fbab8d6a,4,15,2518.0
361,0774ac6e0c083281ced846e169093dc9,1,29,5461.0
362,07753ec6b8df731e7d98e5c2a4decffb,4,31,3305.0
363,078435faf9b5bf81847a28716fbb3fba,1,9,1267.0
364,0792238d80e4b68b3273793055b4e389,4,15,1082.0
365,0792d2c732f58279cf892007db15d5a5,2,82,9512.0
366,0797fe33072e4f8d03dc1d79464690dd,2,20,1671.0
367,07982e9abaea0ec5bfee03e8565957d1,2,10,1352.0
368,079ca029a85ee7639bc52d3970e7de93,1,2,45.0
369,079f146d3f91bd5c25261d51375ed62a,1,4,411.22
370,07a1486cf7b0a2c2dd671dd718bb2ad8,1,8,292.0
371,07a24efadcb9fb12af561af79399b118,2,18,1456.06
372,07a89c362d6ccc9fbf9ae1092034a1b6,2,12,726.0
373,07ac20187b36645a6703e59ba6a5b9c7,1,11,1167.0
374,07b1865abb6854b3e6130f21d165b108,1,18,1522.0
375,07bf7e14d94bfbf68acd98bc59b62e42,2,9,1484.0
376,07bf927be6f3eaf803d5df6f594de263,2,17,3210.0
377,07c4e753c9112a8b0c530de12a3ed7b0,1,2,110.0
378,07c97be7b39d85883cede8a3c3ccdb51,3,4,505.0
379,07cac24ca1d05068d4d1f0f99b0476a5,2,9,1327.1100000000001
380,07db86975554c293abceb42f20ee8db2,3,20,1334.05
381,07e2a53f457e41f7d5afe995184e211b,1,8,1418.0
382,07e66f92dd22983ce354b89797317138,1,8,827.11
383,07e8718432cfaad4394945b4f9f1c348,3,27,1486.0
384,080c24539db7fb8354623b9dd3c8ccf7,2,51,4470.0
385,0822a415f52fb0e0a603dc3c290f126d,2,19,829.0
386,08256a56a241ec1d6a25aa006e2a2785,5,19,1545.0
387,08267f115ebc67b8b3e04fe6ecec43d0,1,19,1661.0
388,082dcf8fc3f626004b387da24942f149,3,35,3443.0
389,0835f54b98c29bcd28925cbd7aae2cc0,1,6,713.0
390,0838617c0128560f30dcc06e9341bc47,1,13,2706.02
391,083d8cc53eef490256caf9e032382332,1,24,2470.0
392,083f00fcc88ae120872a337b31917e75,1,14,953.0
393,0840702a0cb84f3c3e340d45a6df31fc,5,129,9419.0
394,0845326bba573a7285fff33b2ddb276d,1,15,2505.11
395,084cf1270893fe291b095218a6d9f925,5,15,1050.0
396,0857d718f2d03f1156dc45df7b59e91f,1,5,458.0
397,08679e1aa0577f78b02dcd7e92fa489d,1,9,479.0
398,086b537c962188e2ec4736e9dcffc923,2,39,5561.0
399,086b73583421c1e172d282cffe79fa9d,1,23,3298.0
400,08712fd2379216f3a306271fd33720ec,2,14,798.0
401,087f30e1172f1aedfdbf751a1341585b,8,47,5564.0
402,088bebebe7f5fdbf9014fac44e2f66e8,2,33,2826.0
403,0898c37e5cf97782eee659c9ba3dcbcf,2,13,2046.0
404,089a08bd059cbfe1f52576212a844ccd,2,11,1873.0
405,089b501c7b8aa02c28ae9dea04db72f1,1,9,542.0
406,089b9bfa81b738b9080e8e03b176769d,4,47,4524.0
407,08a29727cb8cfc1c63d3d4487caf0aeb,2,3,1360.06
408,08a357efbbda21ada846a803fdaf4696,2,35,4656.0
409,08a65f608212929ce7554966144bd15a,2,9,296.0
410,08ac5e4873473457f7fff580d0b814f3,3,42,5023.28
411,08ae0b92b726002bc948e1c13605e30f,3,12,3418.0
412,08b7bd4ecb09af109e1a27c21d204787,2,15,1207.0
413,08ba4fa1a4581e741e7bb976a98b4f18,2,18,1547.21
414,08c293b059984645485337ba47544028,1,15,1739.0
415,08c3069802e57583e5364c96e839c5cc,2,19,2089.3
416,08ca53dc5c5189e51c534930887f7e01,2,17,1176.0
417,08d2db7fdaafc13bf9bca0e8e8f40d6a,3,46,5790.0
418,08d6b69d27f24ee877e5dbf5080abffa,3,7,2666.0
419,08dc7c56a6a4037834cdce642022f6ab,1,5,2144.0
420,08e05cf90211b100017674ff086511e8,3,33,2871.0
421,08e15747bc287c67dd277cbca1692d16,3,24,3670.59
422,08e7111fecbd1a22c419b7b2da7f57e0,1,10,2188.0
423,08f3238988f690ff53151ad928ac553c,3,44,7617.030000000001
424,08f3473115adc5bf3659b07ce973da99,4,47,9139.06
425,08f90a1630d094d90c3d9d8623e8b80a,1,4,2279.0
426,0900097d6f5050886f4308e639a46e81,2,34,8299.0
427,090088a85f35d9bb66fc190871661beb,2,8,1878.0
428,0901fd8b87840d9e3a3802bbd3333ad7,1,2,53.0
429,09109d4508bb611fa8b45f82da49b827,3,23,3276.0
430,091358e03a7fcbd0ee50ce1bd0591e56,1,1,725.0
